date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:54:59	2017/2017	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:24:57%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fvenue-2022%2F	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed3503.json	(from https://kgswc.org/venue-2022/)
12:54:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202024%2007:24:57%20GMT	https://kgswc.org/?p=475	D:/KGSWC/kgswc/kgswc.org/index8a0c.html	(from https://kgswc.org/venue-2022/)
12:55:00	2162/2162	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Mar%202024%2007:24:59%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fvenue-2022%2F&format=xml	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed0aff	(from https://kgswc.org/venue-2022/)
12:55:01	20987/20987	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Mar%202022%2017:09:53%20GMT	https://kgswc.org/wp-content/uploads/2022/02/camilo_sela.png	D:/KGSWC/kgswc/kgswc.org/wp-content/uploads/2022/02/camilo_sela.png	(from https://kgswc.org/venue-2022/)
12:55:02	14656/14656	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:00%20GMT	https://kgswc.org/wp-json/wp/v2/pages/512	D:/KGSWC/kgswc/kgswc.org/wp-json/wp/v2/pages/512.json	(from https://kgswc.org/accepted-papers-2022/)
12:55:03	2067/2067	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:01%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Faccepted-papers-2022%2F	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embeddf0c.json	(from https://kgswc.org/accepted-papers-2022/)
12:55:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202024%2007:25:01%20GMT	https://kgswc.org/?p=512	D:/KGSWC/kgswc/kgswc.org/indexb87d.html	(from https://kgswc.org/accepted-papers-2022/)
12:55:04	2212/2212	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Mar%202024%2007:25:02%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Faccepted-papers-2022%2F&format=xml	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embedac48	(from https://kgswc.org/accepted-papers-2022/)
12:55:04	5750/5750	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:03%20GMT	https://kgswc.org/wp-json/wp/v2/pages/519	D:/KGSWC/kgswc/kgswc.org/wp-json/wp/v2/pages/519.json	(from https://kgswc.org/participation-latin-american-industry-track-latami-2022/)
12:55:05	2248/2248	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:04%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fparticipation-latin-american-industry-track-latami-2022%2F	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed5e72.json	(from https://kgswc.org/participation-latin-american-industry-track-latami-2022/)
12:55:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202024%2007:25:04%20GMT	https://kgswc.org/?p=519	D:/KGSWC/kgswc/kgswc.org/indexcc08.html	(from https://kgswc.org/participation-latin-american-industry-track-latami-2022/)
12:55:06	2393/2393	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Mar%202024%2007:25:05%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fparticipation-latin-american-industry-track-latami-2022%2F&format=xml	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embedffb5	(from https://kgswc.org/participation-latin-american-industry-track-latami-2022/)
12:55:07	4198/4198	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:05%20GMT	https://kgswc.org/wp-json/wp/v2/pages/384	D:/KGSWC/kgswc/kgswc.org/wp-json/wp/v2/pages/384.json	(from https://kgswc.org/industry-talk-1-semantic-data-models-construction-in-the-h2020-platoon-project/)
12:55:08	2381/2381	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:06%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Findustry-talk-1-semantic-data-models-construction-in-the-h2020-platoon-project%2F	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embedfa24.json	(from https://kgswc.org/industry-talk-1-semantic-data-models-construction-in-the-h2020-platoon-project/)
12:55:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202024%2007:25:06%20GMT	https://kgswc.org/?p=384	D:/KGSWC/kgswc/kgswc.org/index6905.html	(from https://kgswc.org/industry-talk-1-semantic-data-models-construction-in-the-h2020-platoon-project/)
12:55:09	2529/2529	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Mar%202024%2007:25:07%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Findustry-talk-1-semantic-data-models-construction-in-the-h2020-platoon-project%2F&format=xml	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed0da6	(from https://kgswc.org/industry-talk-1-semantic-data-models-construction-in-the-h2020-platoon-project/)
12:55:10	3401/3401	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:08%20GMT	https://kgswc.org/wp-json/wp/v2/pages/388	D:/KGSWC/kgswc/kgswc.org/wp-json/wp/v2/pages/388.json	(from https://kgswc.org/industry-talk-2-ontologies-for-building-digital-twins/)
12:55:11	2256/2256	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:09%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Findustry-talk-2-ontologies-for-building-digital-twins%2F	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed0d78.json	(from https://kgswc.org/industry-talk-2-ontologies-for-building-digital-twins/)
12:55:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202024%2007:25:09%20GMT	https://kgswc.org/?p=388	D:/KGSWC/kgswc/kgswc.org/index42a9.html	(from https://kgswc.org/industry-talk-2-ontologies-for-building-digital-twins/)
12:55:12	2404/2404	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Mar%202024%2007:25:10%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Findustry-talk-2-ontologies-for-building-digital-twins%2F&format=xml	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed901a	(from https://kgswc.org/industry-talk-2-ontologies-for-building-digital-twins/)
12:55:14	1446/1446	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:11%20GMT	https://kgswc.org/wp-json/wp/v2/pages/525	D:/KGSWC/kgswc/kgswc.org/wp-json/wp/v2/pages/525.json	(from https://kgswc.org/school-2022/)
12:55:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202024%2007:25:13%20GMT	https://kgswc.org/?p=525	D:/KGSWC/kgswc/kgswc.org/index27cd.html	(from https://kgswc.org/school-2022/)
12:55:15	2022/2022	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:13%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fschool-2022%2F	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed58ef.json	(from https://kgswc.org/school-2022/)
12:55:16	2167/2167	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Mar%202024%2007:25:14%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fschool-2022%2F&format=xml	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed211b	(from https://kgswc.org/school-2022/)
12:55:17	6667/6667	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:15%20GMT	https://kgswc.org/wp-json/wp/v2/pages/195	D:/KGSWC/kgswc/kgswc.org/wp-json/wp/v2/pages/195.json	(from https://kgswc.org/summer-cuba/)
12:55:18	2022/2022	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:16%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fsummer-cuba%2F	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed97ad.json	(from https://kgswc.org/summer-cuba/)
12:55:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202024%2007:25:16%20GMT	https://kgswc.org/?p=195	D:/KGSWC/kgswc/kgswc.org/index78d6.html	(from https://kgswc.org/summer-cuba/)
12:55:19	2167/2167	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Mar%202024%2007:25:18%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fsummer-cuba%2F&format=xml	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed7366	(from https://kgswc.org/summer-cuba/)
12:55:20	2146/2146	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:18%20GMT	https://kgswc.org/wp-json/wp/v2/pages/198	D:/KGSWC/kgswc/kgswc.org/wp-json/wp/v2/pages/198.json	(from https://kgswc.org/winter-madrid/)
12:55:22	2032/2032	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:20%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fwinter-madrid%2F	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed0f34.json	(from https://kgswc.org/winter-madrid/)
12:55:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202024%2007:25:20%20GMT	https://kgswc.org/?p=198	D:/KGSWC/kgswc/kgswc.org/indexd1c3.html	(from https://kgswc.org/winter-madrid/)
12:55:23	2177/2177	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Mar%202024%2007:25:22%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fwinter-madrid%2F&format=xml	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embeddb8d	(from https://kgswc.org/winter-madrid/)
12:55:24	1347/1347	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:23%20GMT	https://kgswc.org/wp-json/wp/v2/pages/577	D:/KGSWC/kgswc/kgswc.org/wp-json/wp/v2/pages/577.json	(from https://kgswc.org/workshops-2022/)
12:55:26	2037/2037	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:23%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fworkshops-2022%2F	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed3f40.json	(from https://kgswc.org/workshops-2022/)
12:55:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202024%2007:25:24%20GMT	https://kgswc.org/?p=577	D:/KGSWC/kgswc/kgswc.org/indexe7fb.html	(from https://kgswc.org/workshops-2022/)
12:55:26	227665/227665	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Oct%202022%2014:34:04%20GMT	https://kgswc.org/wp-content/uploads/2022/10/winter_madrid_poster.jpeg	D:/KGSWC/kgswc/kgswc.org/wp-content/uploads/2022/10/winter_madrid_poster.jpg	(from https://kgswc.org/winter-madrid/)
12:55:27	2182/2182	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Mar%202024%2007:25:25%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fworkshops-2022%2F&format=xml	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed2bdb	(from https://kgswc.org/workshops-2022/)
12:55:28	10133/10133	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:26%20GMT	https://kgswc.org/wp-json/wp/v2/pages/252	D:/KGSWC/kgswc/kgswc.org/wp-json/wp/v2/pages/252.json	(from https://kgswc.org/4th-international-workshop-on-semantic-web-iwsw-2022/)
12:55:30	2281/2281	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:27%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2F4th-international-workshop-on-semantic-web-iwsw-2022%2F	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed81fc.json	(from https://kgswc.org/4th-international-workshop-on-semantic-web-iwsw-2022/)
12:55:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202024%2007:25:27%20GMT	https://kgswc.org/?p=252	D:/KGSWC/kgswc/kgswc.org/indexa943.html	(from https://kgswc.org/4th-international-workshop-on-semantic-web-iwsw-2022/)
12:55:31	2447/2447	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Mar%202024%2007:25:29%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2F4th-international-workshop-on-semantic-web-iwsw-2022%2F&format=xml	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed8e23	(from https://kgswc.org/4th-international-workshop-on-semantic-web-iwsw-2022/)
12:55:31	7563/7563	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20May%202022%2013:11:52%20GMT	https://kgswc.org/wp-content/uploads/2022/05/semantic_logo-300x89.jpg	D:/KGSWC/kgswc/kgswc.org/wp-content/uploads/2022/05/semantic_logo-300x89.jpg	(from https://kgswc.org/4th-international-workshop-on-semantic-web-iwsw-2022/)
12:55:32	11993/11993	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:31%20GMT	https://kgswc.org/wp-json/wp/v2/pages/190	D:/KGSWC/kgswc/kgswc.org/wp-json/wp/v2/pages/190.json	(from https://kgswc.org/1st-international-workshop-on-semantic-iot-iwsiot-2022/)
12:55:34	2291/2291	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:31%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2F1st-international-workshop-on-semantic-iot-iwsiot-2022%2F	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed3ca9.json	(from https://kgswc.org/1st-international-workshop-on-semantic-iot-iwsiot-2022/)
12:55:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202024%2007:25:32%20GMT	https://kgswc.org/?p=190	D:/KGSWC/kgswc/kgswc.org/index261b.html	(from https://kgswc.org/1st-international-workshop-on-semantic-iot-iwsiot-2022/)
12:55:35	2457/2457	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Mar%202024%2007:25:34%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2F1st-international-workshop-on-semantic-iot-iwsiot-2022%2F&format=xml	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed51c0	(from https://kgswc.org/1st-international-workshop-on-semantic-iot-iwsiot-2022/)
12:55:36	13845/13845	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:34%20GMT	https://kgswc.org/wp-json/wp/v2/pages/184	D:/KGSWC/kgswc/kgswc.org/wp-json/wp/v2/pages/184.json	(from https://kgswc.org/2nd-international-workshop-on-multilingual-semantic-web-iwmsw-2022/)
12:55:37	2303/2303	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:35%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2F2nd-international-workshop-on-multilingual-semantic-web-iwmsw-2022%2F	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed610a.json	(from https://kgswc.org/2nd-international-workshop-on-multilingual-semantic-web-iwmsw-2022/)
12:55:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202024%2007:25:35%20GMT	https://kgswc.org/?p=184	D:/KGSWC/kgswc/kgswc.org/index48fd.html	(from https://kgswc.org/2nd-international-workshop-on-multilingual-semantic-web-iwmsw-2022/)
12:55:38	2448/2448	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Mar%202024%2007:25:36%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2F2nd-international-workshop-on-multilingual-semantic-web-iwmsw-2022%2F&format=xml	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed32a0	(from https://kgswc.org/2nd-international-workshop-on-multilingual-semantic-web-iwmsw-2022/)
12:55:39	13692/13692	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:37%20GMT	https://kgswc.org/wp-json/wp/v2/pages/187	D:/KGSWC/kgswc/kgswc.org/wp-json/wp/v2/pages/187.json	(from https://kgswc.org/2nd-international-workshop-on-deep-learning-for-question-answering-iwdlq-2022/)
12:55:40	2406/2406	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:38%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2F2nd-international-workshop-on-deep-learning-for-question-answering-iwdlq-2022%2F	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embedb980.json	(from https://kgswc.org/2nd-international-workshop-on-deep-learning-for-question-answering-iwdlq-2022/)
12:55:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202024%2007:25:38%20GMT	https://kgswc.org/?p=187	D:/KGSWC/kgswc/kgswc.org/indexc885.html	(from https://kgswc.org/2nd-international-workshop-on-deep-learning-for-question-answering-iwdlq-2022/)
12:55:41	2572/2572	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Mar%202024%2007:25:39%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2F2nd-international-workshop-on-deep-learning-for-question-answering-iwdlq-2022%2F&format=xml	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed8daa	(from https://kgswc.org/2nd-international-workshop-on-deep-learning-for-question-answering-iwdlq-2022/)
12:55:42	13694/13694	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:40%20GMT	https://kgswc.org/wp-json/wp/v2/pages/232	D:/KGSWC/kgswc/kgswc.org/wp-json/wp/v2/pages/232.json	(from https://kgswc.org/2nd-international-workshop-on-joint-use-of-probabilistic-graphical-models-and-ontologypgmonto-2022/)
12:55:42	2511/2511	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:41%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2F2nd-international-workshop-on-joint-use-of-probabilistic-graphical-models-and-ontologypgmonto-2022%2F	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embede041.json	(from https://kgswc.org/2nd-international-workshop-on-joint-use-of-probabilistic-graphical-models-and-ontologypgmonto-2022/)
12:55:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202024%2007:25:41%20GMT	https://kgswc.org/?p=232	D:/KGSWC/kgswc/kgswc.org/index80c9.html	(from https://kgswc.org/2nd-international-workshop-on-joint-use-of-probabilistic-graphical-models-and-ontologypgmonto-2022/)
12:55:43	2677/2677	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Mar%202024%2007:25:42%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2F2nd-international-workshop-on-joint-use-of-probabilistic-graphical-models-and-ontologypgmonto-2022%2F&format=xml	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed6dba	(from https://kgswc.org/2nd-international-workshop-on-joint-use-of-probabilistic-graphical-models-and-ontologypgmonto-2022/)
12:55:44	1875/1875	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:43%20GMT	https://kgswc.org/wp-json/wp/v2/pages/132	D:/KGSWC/kgswc/kgswc.org/wp-json/wp/v2/pages/132.json	(from https://kgswc.org/kgswc-2021/)
12:55:45	2017/2017	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:43%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fkgswc-2021%2F	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed6b95.json	(from https://kgswc.org/kgswc-2021/)
12:55:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202024%2007:25:44%20GMT	https://kgswc.org/?p=132	D:/KGSWC/kgswc/kgswc.org/index31a3.html	(from https://kgswc.org/kgswc-2021/)
12:55:46	2162/2162	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Mar%202024%2007:25:45%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fkgswc-2021%2F&format=xml	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed97c3	(from https://kgswc.org/kgswc-2021/)
12:55:47	20515/20515	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Mar%202022%2017:09:53%20GMT	https://kgswc.org/wp-content/uploads/2022/02/2021.jpg	D:/KGSWC/kgswc/kgswc.org/wp-content/uploads/2022/02/2021.jpg	(from https://kgswc.org/kgswc-2021/)
12:55:47	1840/1840	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:46%20GMT	https://kgswc.org/wp-json/wp/v2/pages/137	D:/KGSWC/kgswc/kgswc.org/wp-json/wp/v2/pages/137.json	(from https://kgswc.org/kgswc-2020/)
12:55:48	2017/2017	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:46%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fkgswc-2020%2F	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed5394.json	(from https://kgswc.org/kgswc-2020/)
12:55:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202024%2007:25:47%20GMT	https://kgswc.org/?p=137	D:/KGSWC/kgswc/kgswc.org/index60d6.html	(from https://kgswc.org/kgswc-2020/)
12:55:49	2162/2162	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Mar%202024%2007:25:47%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fkgswc-2020%2F&format=xml	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed0472	(from https://kgswc.org/kgswc-2020/)
12:55:50	21070/21070	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Mar%202022%2017:09:53%20GMT	https://kgswc.org/wp-content/uploads/2022/02/2020.jpg	D:/KGSWC/kgswc/kgswc.org/wp-content/uploads/2022/02/2020.jpg	(from https://kgswc.org/kgswc-2020/)
12:55:50	1603/1603	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:49%20GMT	https://kgswc.org/wp-json/wp/v2/pages/143	D:/KGSWC/kgswc/kgswc.org/wp-json/wp/v2/pages/143.json	(from https://kgswc.org/kgswc-2019/)
12:55:51	2017/2017	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:49%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fkgswc-2019%2F	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed4dd6.json	(from https://kgswc.org/kgswc-2019/)
12:55:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202024%2007:25:49%20GMT	https://kgswc.org/?p=143	D:/KGSWC/kgswc/kgswc.org/indexdc22.html	(from https://kgswc.org/kgswc-2019/)
12:55:52	2162/2162	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Mar%202024%2007:25:50%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fkgswc-2019%2F&format=xml	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embedccda	(from https://kgswc.org/kgswc-2019/)
12:55:53	18495/18495	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Mar%202022%2017:09:53%20GMT	https://kgswc.org/wp-content/uploads/2022/02/2019.jpg	D:/KGSWC/kgswc/kgswc.org/wp-content/uploads/2022/02/2019.jpg	(from https://kgswc.org/kgswc-2019/)
12:55:54	6926/6926	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:52%20GMT	https://kgswc.org/wp-json/wp/v2/pages/556	D:/KGSWC/kgswc/kgswc.org/wp-json/wp/v2/pages/556.json	(from https://kgswc.org/workshops-2023/)
12:55:56	2037/2037	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:54%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fworkshops-2023%2F	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed0c2e.json	(from https://kgswc.org/workshops-2023/)
12:55:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202024%2007:25:54%20GMT	https://kgswc.org/?p=556	D:/KGSWC/kgswc/kgswc.org/indexa215.html	(from https://kgswc.org/workshops-2023/)
12:55:58	2182/2182	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Mar%202024%2007:25:56%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2Fworkshops-2023%2F&format=xml	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embed10e7	(from https://kgswc.org/workshops-2023/)
12:55:59	13819/13819	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:57%20GMT	https://kgswc.org/wp-json/wp/v2/pages/565	D:/KGSWC/kgswc/kgswc.org/wp-json/wp/v2/pages/565.json	(from https://kgswc.org/3rd-international-workshop-on-multilingual-semantic-web-iwmsw-2023/)
12:55:59	2303/2303	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Mar%202024%2007:25:57%20GMT	https://kgswc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkgswc.org%2F3rd-international-workshop-on-multilingual-semantic-web-iwmsw-2023%2F	D:/KGSWC/kgswc/kgswc.org/wp-json/oembed/1.0/embede892.json	(from https://kgswc.org/3rd-international-workshop-on-multilingual-semantic-web-iwmsw-2023/)
12:55:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202024%2007:25:58%20GMT	https://kgswc.org/?p=565	D:/KGSWC/kgswc/kgswc.org/indexcfab.html	(from https://kgswc.org/3rd-international-workshop-on-multilingual-semantic-web-iwmsw-2023/)
